GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(PlayerName-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2 rank),OrdinalPosition(Player-4 rank),OrdinalPosition(Player-1 rank),OrdinalPosition(Player-4),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),OrdinalPosition(PlayerName-4),FinalScore(PlayerName-0),FinalScore(Player-4),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),FinalScore(PlayerName-4),WinnerType(WinnerType),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-4),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3),GameScore(PlayerName-4),Winner(PlayerIdx)
-535610934,Descent2e,5,GAME_OVER,138,0,5,77,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,3)","(2,15)","(10,4)","(9,2)","(5,16)","(5,17)","(4,15)","(3,6)","(4,7)","(4,11)","(2,7)","(4,14)","(7,3)",10,4,7,2,2,8,10,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
456501961,Descent2e,6,GAME_OVER,167,0,5,78,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(7,4)","(3,16)","(7,3)","(8,6)","(1,15)","(2,16)","(1,16)","(4,15)","(3,7)","(6,16)","(4,14)","(5,6)","(9,5)",8,4,7,2,2,12,8,2,2,14,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
633431108,Descent2e,5,GAME_OVER,113,0,5,79,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,2)","(1,15)","(5,5)","(6,2)","(1,16)","(2,15)","(5,15)","(4,10)","(4,7)","(4,8)","(3,8)","(6,16)","(7,3)",14,4,7,2,2,10,10,2,2,8,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1013878706,Descent2e,5,GAME_OVER,127,0,5,80,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,2)","(4,16)","(8,4)","(6,3)","(2,16)","(3,13)","(8,13)","(5,14)","(6,14)","(5,13)","(4,5)","(4,9)","(10,6)",8,4,7,2,2,10,12,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
203557981,Descent2e,5,GAME_OVER,119,0,5,81,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(1,16)","(8,2)","(9,6)","(1,16)","(2,15)","(1,15)","(2,7)","(4,7)","(3,14)","(4,8)","(4,15)","(6,3)",8,4,7,1,2,12,12,2,2,10,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
754424002,Descent2e,4,GAME_OVER,97,0,5,82,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,6)","(1,15)","(8,2)","(9,2)","(3,14)","(2,15)","(9,9)","(5,6)","(3,5)","(3,9)","(5,7)","(6,14)","(6,3)",12,4,7,2,2,8,8,2,2,10,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
243276936,Descent2e,6,GAME_OVER,201,0,5,83,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(1,16)","(5,4)","(5,2)","(8,17)","(3,12)","(7,10)","(3,15)","(4,17)","(6,15)","(3,7)","(5,5)","(6,2)",14,4,7,2,2,8,10,2,2,9,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1790828394,Descent2e,6,GAME_OVER,183,4,5,84,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,3)","(3,17)","(9,4)","(8,6)","(1,15)","(1,16)","(3,12)","(2,7)","(3,6)","(5,15)","(5,7)","(7,4)","(10,6)",10,4,7,2,2,8,12,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
733755745,Descent2e,10,GAME_OVER,252,0,5,85,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,5)","(1,15)","(5,3)","(7,4)","(1,16)","(2,15)","(4,15)","(8,2)","(9,3)","(3,7)","(4,14)","(4,5)","(5,4)",8,4,7,2,2,14,8,2,2,10,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1015726578,Descent2e,6,GAME_OVER,157,0,5,86,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(2,15)","(6,6)","(9,6)","(3,17)","(1,16)","(4,11)","(5,6)","(8,4)","(6,14)","(4,6)","(7,2)","(9,3)",8,4,7,2,2,10,14,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
519006790,Descent2e,5,GAME_OVER,130,0,5,87,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,3)","(1,15)","(9,4)","(4,2)","(7,15)","(1,16)","(9,10)","(5,13)","(5,8)","(5,5)","(2,5)","(6,17)","(10,4)",8,4,7,2,2,8,12,2,2,10,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-860586689,Descent2e,7,GAME_OVER,211,0,5,88,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(4,4)","(5,17)","(10,3)","(7,3)","(9,16)","(3,17)","(4,13)","(4,11)","(8,7)","(5,16)","(3,7)","(4,6)","(6,4)",12,4,7,2,2,8,12,1,2,10,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1684777619,Descent2e,6,GAME_OVER,190,4,5,89,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,6)","(1,16)","(8,2)","(6,2)","(3,15)","(2,15)","(2,16)","(4,7)","(11,7)","(3,6)","(4,14)","(5,13)","(9,4)",10,4,7,2,2,12,8,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
596597915,Descent2e,6,GAME_OVER,170,0,5,90,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,4)","(3,17)","(11,5)","(8,2)","(2,16)","(5,17)","(1,15)","(6,15)","(5,6)","(5,7)","(2,7)","(3,9)","(8,6)",10,4,7,2,2,10,8,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1627016550,Descent2e,4,GAME_OVER,73,0,5,91,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,4)","(1,15)","(9,5)","(8,2)","(2,16)","(2,15)","(1,16)","(3,14)","(5,7)","(5,6)","(2,7)","(3,9)","(8,6)",8,4,7,2,2,10,14,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
1175900674,Descent2e,5,GAME_OVER,152,0,5,92,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(7,4)","(2,15)","(6,4)","(7,3)","(1,15)","(1,16)","(5,10)","(3,15)","(3,7)","(3,9)","(3,14)","(5,9)","(9,6)",9,4,7,2,2,8,14,2,2,12,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-2039320613,Descent2e,7,GAME_OVER,221,0,5,93,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,3)","(4,13)","(11,6)","(8,2)","(4,16)","(1,16)","(8,14)","(3,11)","(4,9)","(6,17)","(5,14)","(5,13)","(10,5)",11,4,7,2,2,8,12,2,2,8,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1102072911,Descent2e,6,GAME_OVER,172,0,5,94,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(1,16)","(9,7)","(9,4)","(3,17)","(3,16)","(8,14)","(2,6)","(4,8)","(4,16)","(2,5)","(5,9)","(10,3)",12,4,7,2,2,8,8,2,2,9,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
1768699387,Descent2e,7,GAME_OVER,175,0,5,95,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(4,3)","(3,17)","(8,3)","(9,6)","(5,15)","(4,17)","(3,15)","(2,6)","(8,7)","(4,6)","(5,8)","(5,17)","(6,4)",8,4,7,2,2,8,12,2,2,14,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-1081809532,Descent2e,6,GAME_OVER,161,0,5,96,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,4)","(1,16)","(4,3)","(10,4)","(3,17)","(8,17)","(3,14)","(5,13)","(9,4)","(5,8)","(4,15)","(4,6)","(9,6)",10,4,7,2,1,10,8,2,2,8,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-169601401,Descent2e,5,GAME_OVER,134,0,5,97,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(2,2)","(3,16)","(11,4)","(10,6)","(3,15)","(1,15)","(9,7)","(8,11)","(8,4)","(6,16)","(4,6)","(4,15)","(11,7)",12,4,7,2,2,12,8,2,2,8,4,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-538135962,Descent2e,7,GAME_OVER,174,0,5,98,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(5,2)","(10,17)","(9,3)","(6,3)","(1,15)","(1,16)","(5,15)","(2,7)","(4,6)","(6,17)","(5,7)","(3,7)","(9,6)",10,4,7,2,2,10,14,2,2,7,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
-581549156,Descent2e,5,GAME_OVER,130,0,5,99,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,3)","(2,16)","(6,2)","(10,5)","(1,15)","(4,13)","(6,15)","(3,7)","(5,5)","(4,8)","(3,5)","(4,14)","(11,4)",10,4,7,2,2,12,12,2,2,7,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
1107604202,Descent2e,5,GAME_OVER,126,0,5,100,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(7,3)","(1,15)","(8,2)","(4,8)","(2,15)","(1,16)","(3,15)","(2,6)","(3,6)","(3,8)","(5,7)","(4,14)","(11,6)",14,3,7,2,2,10,10,2,2,8,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
16929238,Descent2e,5,GAME_OVER,117,0,5,101,BasicMCTS,1,1,1,1,1,1,1,1,1,1,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,6)","(2,16)","(8,2)","(4,4)","(3,13)","(4,16)","(4,7)","(2,5)","(2,7)","(5,5)","(2,6)","(5,17)","(7,4)",10,4,7,2,2,8,12,2,2,8,6,6,6,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,BasicMCTS,0
