GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master)
319406125,Descent2e,0,ABOUT_TO_START,0,0,3,2,"(7,4)","(2,16)",,,,"(1,15)",,,,"(5,6)","(5,2)","(4,3)","(8,3)"
575404384,Descent2e,0,ABOUT_TO_START,0,0,3,3,"(11,5)","(2,15)",,,,"(2,16)",,,,"(3,7)","(4,7)","(3,2)","(10,4)"
-1559433249,Descent2e,0,ABOUT_TO_START,0,0,3,4,"(10,3)","(2,15)",,,,"(1,16)",,,,"(2,3)","(5,7)","(3,7)","(9,2)"
-438098715,Descent2e,0,ABOUT_TO_START,0,0,3,5,"(10,4)","(2,15)",,,,"(2,16)",,,,"(4,3)","(3,4)","(3,2)","(9,2)"
-1161313317,Descent2e,0,ABOUT_TO_START,0,0,3,6,"(8,3)","(2,15)",,,,"(2,16)",,,,"(2,4)","(2,3)","(5,2)","(8,6)"
511034640,Descent2e,0,ABOUT_TO_START,0,0,3,7,"(7,4)","(2,15)",,,,"(1,16)",,,,"(4,6)","(3,6)","(2,6)","(6,3)"
343994104,Descent2e,0,ABOUT_TO_START,0,0,3,8,"(8,3)","(1,16)",,,,"(2,16)",,,,"(3,5)","(3,4)","(3,6)","(8,6)"
-1858855300,Descent2e,0,ABOUT_TO_START,0,0,3,9,"(11,4)","(2,15)",,,,"(1,15)",,,,"(3,2)","(4,5)","(3,6)","(9,5)"
931210764,Descent2e,0,ABOUT_TO_START,0,0,3,10,"(11,6)","(1,15)",,,,"(2,15)",,,,"(5,5)","(2,5)","(4,6)","(8,2)"
452628520,Descent2e,0,ABOUT_TO_START,0,0,3,11,"(6,2)","(2,15)",,,,"(1,15)",,,,"(2,2)","(5,7)","(3,6)","(7,4)"
-1114019099,Descent2e,0,ABOUT_TO_START,0,0,3,12,"(7,3)","(1,16)",,,,"(2,15)",,,,"(4,3)","(4,7)","(5,6)","(8,3)"
755477450,Descent2e,0,ABOUT_TO_START,0,0,3,13,"(8,2)","(2,15)",,,,"(2,16)",,,,"(3,7)","(5,6)","(5,2)","(6,3)"
-423533759,Descent2e,0,ABOUT_TO_START,0,0,3,14,"(7,4)","(2,15)",,,,"(1,16)",,,,"(3,2)","(5,5)","(5,3)","(8,3)"
185304058,Descent2e,0,ABOUT_TO_START,0,0,3,15,"(6,5)","(1,16)",,,,"(1,15)",,,,"(2,7)","(4,3)","(2,2)","(11,5)"
-60098171,Descent2e,0,ABOUT_TO_START,0,0,3,16,"(6,2)","(2,16)",,,,"(1,15)",,,,"(4,4)","(2,3)","(3,7)","(9,4)"
-959946565,Descent2e,0,ABOUT_TO_START,0,0,3,17,"(6,4)","(2,15)",,,,"(1,16)",,,,"(4,7)","(2,6)","(4,5)","(9,3)"
292692223,Descent2e,0,ABOUT_TO_START,0,0,3,18,"(11,5)","(2,15)",,,,"(2,16)",,,,"(3,5)","(4,2)","(3,4)","(6,5)"
1899368996,Descent2e,0,ABOUT_TO_START,0,0,3,19,"(11,4)","(2,16)",,,,"(1,16)",,,,"(5,5)","(3,4)","(3,3)","(8,6)"
-992268812,Descent2e,0,ABOUT_TO_START,0,0,3,20,"(10,6)","(1,15)",,,,"(2,16)",,,,"(3,3)","(2,5)","(4,3)","(11,6)"
-1438281155,Descent2e,0,ABOUT_TO_START,0,0,3,21,"(8,6)","(1,16)",,,,"(2,15)",,,,"(5,7)","(3,6)","(2,4)","(10,4)"
1500598738,Descent2e,0,ABOUT_TO_START,0,0,3,22,"(9,6)","(2,16)",,,,"(2,15)",,,,"(3,3)","(4,7)","(2,4)","(9,3)"
