GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter(RoundCounter),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2)
140373667,Descent2e,0,ROUND_OVER,18,7,3,41,,"(7,3)","(2,16)",,,,"(1,15)",,,,"(4,7)","(3,6)","(5,5)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
140373667,Descent2e,1,ROUND_OVER,41,7,3,41,,"(7,3)","(5,17)",,,,"(1,15)",,,,"(3,16)","(3,6)","(5,8)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
140373667,Descent2e,2,ROUND_OVER,60,7,3,41,,"(7,3)","(5,17)",,,,"(6,15)",,,,"(3,16)","(3,6)","(5,8)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
140373667,Descent2e,3,ROUND_OVER,72,7,3,41,,"(7,3)","(5,17)",,,,"(4,13)",,,,"(3,16)","(3,6)","(5,8)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
140373667,Descent2e,4,ROUND_OVER,92,7,3,41,,"(8,3)","(5,17)",,,,"(3,11)",,,,"(3,16)","(3,6)","(5,8)","(6,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
563512375,Descent2e,0,ROUND_OVER,8,7,3,42,,"(6,2)","(1,15)",,,,"(2,15)",,,,"(3,7)","(2,7)","(5,7)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
563512375,Descent2e,1,ROUND_OVER,26,7,3,42,,"(6,2)","(1,15)",,,,"(1,16)",,,,"(3,7)","(2,7)","(5,10)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
563512375,Descent2e,2,ROUND_OVER,44,7,3,42,,"(6,2)","(1,15)",,,,"(3,15)",,,,"(3,7)","(2,7)","(3,14)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
563512375,Descent2e,3,ROUND_OVER,57,7,3,42,,"(6,2)","(1,15)",,,,"(6,14)",,,,"(3,7)","(2,7)","(3,14)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
563512375,Descent2e,4,ROUND_OVER,69,7,3,42,,"(6,2)","(1,15)",,,,"(4,10)",,,,"(3,7)","(2,7)","(3,14)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
563512375,Descent2e,5,ROUND_OVER,88,7,3,42,,"(9,3)","(1,15)",,,,"(4,10)",,,,"(3,7)","(2,7)","(3,14)","(9,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1758286330,Descent2e,0,ROUND_OVER,16,7,3,43,,"(9,5)","(1,16)",,,,"(2,16)",,,,"(3,9)","(4,7)","(5,11)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1758286330,Descent2e,1,ROUND_OVER,40,7,3,43,,"(9,5)","(1,16)",,,,"(5,13)",,,,"(3,9)","(3,15)","(6,15)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1758286330,Descent2e,2,ROUND_OVER,58,7,3,43,,"(9,5)","(1,16)",,,,"(4,11)",,,,"(3,9)","(3,15)","(6,15)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1758286330,Descent2e,3,ROUND_OVER,68,7,3,43,,"(9,5)","(1,16)",,,,"(4,11)",,,,"(3,9)","(3,15)","(6,15)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1758286330,Descent2e,4,ROUND_OVER,97,7,3,43,,"(9,6)","(1,16)",,,,"(4,12)",,,,"(3,9)","(3,15)","(6,15)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-774741157,Descent2e,0,ROUND_OVER,22,7,3,44,,"(9,4)","(1,16)",,,,"(3,12)",,,,"(5,8)","(5,7)","(3,7)","(8,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-774741157,Descent2e,1,ROUND_OVER,59,7,3,44,,"(9,4)","(2,16)",,,,"(3,12)",,,,"(4,12)","(4,7)","(3,10)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-774741157,Descent2e,2,ROUND_OVER,78,7,3,44,,"(9,4)","(2,15)",,,,"(3,12)",,,,"(6,17)","(4,7)","(4,14)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-774741157,Descent2e,3,ROUND_OVER,92,7,3,44,,"(9,4)","(2,15)",,,,"(5,10)",,,,"(6,17)","(4,7)","(4,14)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-774741157,Descent2e,4,ROUND_OVER,104,7,3,44,,"(9,4)","(2,15)",,,,"(5,9)",,,,"(6,17)","(4,7)","(4,14)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-774741157,Descent2e,5,ROUND_OVER,128,7,3,44,,"(10,7)","(2,15)",,,,"(3,13)",,,,"(6,17)","(4,7)","(4,14)","(10,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1130916543,Descent2e,0,ROUND_OVER,20,7,3,45,,"(10,6)","(2,15)",,,,"(5,14)",,,,"(5,6)","(3,7)","(5,5)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1130916543,Descent2e,1,ROUND_OVER,29,7,3,45,,"(10,6)","(2,15)",,,,"(5,14)",,,,"(3,8)","(3,7)","(5,5)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1130916543,Descent2e,2,ROUND_OVER,46,7,3,45,,"(10,6)","(1,15)",,,,"(5,14)",,,,"(3,8)","(3,7)","(4,14)","(6,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1130916543,Descent2e,3,ROUND_OVER,58,7,3,45,,"(10,6)","(1,15)",,,,"(5,14)",,,,"(3,8)","(3,7)","(4,14)","(10,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1130916543,Descent2e,4,ROUND_OVER,66,7,3,45,,"(10,6)","(1,15)",,,,"(5,14)",,,,"(3,8)","(3,7)","(4,14)","(10,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1130916543,Descent2e,5,ROUND_OVER,89,7,3,45,,"(10,7)","(1,15)",,,,"(5,14)",,,,"(3,8)","(3,7)","(4,14)","(10,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1030846435,Descent2e,0,ROUND_OVER,18,7,3,46,,"(8,2)","(1,15)",,,,"(3,12)",,,,"(5,14)","(5,4)","(3,7)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1030846435,Descent2e,1,ROUND_OVER,35,7,3,46,,"(8,2)","(1,15)",,,,"(3,9)",,,,"(5,14)","(5,4)","(3,7)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1030846435,Descent2e,2,ROUND_OVER,45,7,3,46,,"(8,2)","(1,15)",,,,"(3,9)",,,,"(5,14)","(5,4)","(3,7)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1030846435,Descent2e,3,ROUND_OVER,65,7,3,46,,"(7,2)","(1,15)",,,,"(3,9)",,,,"(5,14)","(5,4)","(3,7)","(9,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1745717418,Descent2e,0,ROUND_OVER,22,7,3,47,,"(6,3)","(3,14)",,,,"(2,15)",,,,"(3,7)","(3,10)","(5,7)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1745717418,Descent2e,1,ROUND_OVER,33,7,3,47,,"(6,3)","(3,14)",,,,"(2,15)",,,,"(3,7)","(6,14)","(5,7)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1745717418,Descent2e,2,ROUND_OVER,48,7,3,47,,"(6,3)","(4,15)",,,,"(4,13)",,,,"(3,7)","(6,14)","(5,7)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1745717418,Descent2e,3,ROUND_OVER,66,7,3,47,,"(6,3)","(4,15)",,,,"(4,9)",,,,"(3,7)","(6,14)","(5,7)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1745717418,Descent2e,4,ROUND_OVER,85,7,3,47,,"(6,3)","(4,15)",,,,"(4,6)",,,,"(3,7)","(6,14)","(5,7)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,0,ROUND_OVER,11,7,3,48,,"(10,4)","(2,15)",,,,"(2,16)",,,,"(2,7)","(2,5)","(8,8)","(8,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,1,ROUND_OVER,31,7,3,48,,"(10,4)","(3,16)",,,,"(2,16)",,,,"(2,7)","(4,8)","(4,16)","(8,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,2,ROUND_OVER,49,7,3,48,,"(10,4)","(3,16)",,,,"(2,16)",,,,"(2,7)","(4,8)","(4,16)","(8,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,3,ROUND_OVER,64,6,3,48,,"(10,4)","(3,16)",,,,"(3,15)",,,,"(2,7)","(4,8)","(9,6)","(8,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,4,ROUND_OVER,82,7,3,48,,"(10,4)","(3,16)",,,,"(3,15)",,,,"(2,7)","(4,8)","(9,6)","(8,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,5,ROUND_OVER,109,7,3,48,,"(9,3)","(3,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(8,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,6,ROUND_OVER,132,7,3,48,,"(9,3)","(4,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,7,ROUND_OVER,152,7,3,48,,"(9,3)","(3,16)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,8,ROUND_OVER,172,7,3,48,,"(9,3)","(3,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,9,ROUND_OVER,204,7,3,48,,"(10,3)","(3,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,10,ROUND_OVER,234,7,3,48,,"(10,3)","(4,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,11,ROUND_OVER,256,7,3,48,,"(9,2)","(5,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,12,ROUND_OVER,270,7,3,48,,"(9,2)","(6,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,13,ROUND_OVER,298,7,3,48,,"(9,2)","(5,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,14,ROUND_OVER,311,7,3,48,,"(9,2)","(5,17)",,,,"(3,15)",,,,"(2,7)","(4,8)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,15,ROUND_OVER,334,7,3,48,,"(9,2)","(6,17)",,,,"(3,15)",,,,"(2,7)","(3,14)","(7,10)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,16,ROUND_OVER,353,6,3,48,,"(9,2)","(6,17)",,,,"(3,15)",,,,"(5,13)","(9,6)","(7,17)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,17,ROUND_OVER,372,7,3,48,,"(9,2)","(6,17)",,,,"(3,14)",,,,"(6,15)","(9,6)","(5,16)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
210251654,Descent2e,18,ROUND_OVER,392,6,3,48,,"(9,2)","(6,17)",,,,"(5,13)",,,,"(9,6)","(9,5)","(5,16)","(4,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,0,ROUND_OVER,32,7,3,49,,"(8,3)","(4,12)",,,,"(3,9)",,,,"(5,7)","(4,8)","(3,8)","(4,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,1,ROUND_OVER,57,7,3,49,,"(8,3)","(7,17)",,,,"(3,9)",,,,"(5,7)","(4,8)","(5,14)","(4,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,2,ROUND_OVER,66,7,3,49,,"(8,3)","(7,17)",,,,"(3,10)",,,,"(5,7)","(4,8)","(5,14)","(4,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,3,ROUND_OVER,74,7,3,49,,"(8,3)","(7,17)",,,,"(3,10)",,,,"(5,7)","(4,8)","(5,14)","(4,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,4,ROUND_OVER,95,6,3,49,,"(8,3)","(7,17)",,,,"(6,14)",,,,"(5,7)","(5,17)","(10,7)","(4,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,5,ROUND_OVER,112,6,3,49,,"(8,3)","(7,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,6,ROUND_OVER,124,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,7,ROUND_OVER,141,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,8,ROUND_OVER,152,7,3,49,,"(8,3)","(9,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,9,ROUND_OVER,162,7,3,49,,"(8,3)","(9,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,10,ROUND_OVER,170,7,3,49,,"(8,3)","(9,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,11,ROUND_OVER,177,7,3,49,,"(8,3)","(9,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,12,ROUND_OVER,187,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,13,ROUND_OVER,202,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,14,ROUND_OVER,215,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(5,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,15,ROUND_OVER,223,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(5,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,16,ROUND_OVER,239,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,1)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,17,ROUND_OVER,252,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,18,ROUND_OVER,278,7,3,49,,"(8,3)","(8,17)",,,,"(5,14)",,,,"(5,7)","(10,5)","(10,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1281305129,Descent2e,19,ROUND_OVER,315,7,3,49,,"(8,4)","(10,16)",,,,"(5,14)",,,,"(5,6)","(10,5)","(10,7)","(3,2)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,0,ROUND_OVER,14,7,3,50,,"(6,3)","(2,16)",,,,"(2,15)",,,,"(4,7)","(2,6)","(3,8)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,1,ROUND_OVER,28,7,3,50,,"(6,3)","(3,17)",,,,"(2,15)",,,,"(4,7)","(2,6)","(3,8)","(7,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,2,ROUND_OVER,38,7,3,50,,"(6,3)","(4,17)",,,,"(2,15)",,,,"(4,7)","(2,6)","(3,8)","(7,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,3,ROUND_OVER,61,7,3,50,,"(6,3)","(3,17)",,,,"(2,15)",,,,"(4,7)","(2,6)","(4,17)","(7,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,4,ROUND_OVER,71,7,3,50,,"(6,3)","(3,17)",,,,"(1,15)",,,,"(4,7)","(2,6)","(4,17)","(7,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,5,ROUND_OVER,85,7,3,50,,"(6,3)","(3,17)",,,,"(6,14)",,,,"(4,7)","(2,6)","(4,17)","(7,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1140038455,Descent2e,6,ROUND_OVER,111,7,3,50,,"(3,4)","(3,17)",,,,"(5,14)",,,,"(4,7)","(2,6)","(4,17)","(7,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1735876788,Descent2e,0,ROUND_OVER,14,7,3,51,,"(6,2)","(3,16)",,,,"(2,16)",,,,"(3,4)","(2,5)","(5,15)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1735876788,Descent2e,1,ROUND_OVER,32,7,3,51,,"(6,2)","(3,16)",,,,"(9,16)",,,,"(3,8)","(5,7)","(5,15)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1735876788,Descent2e,2,ROUND_OVER,54,7,3,51,,"(6,2)","(3,16)",,,,"(3,10)",,,,"(3,8)","(5,7)","(5,15)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
1735876788,Descent2e,3,ROUND_OVER,73,7,3,51,,"(6,2)","(3,16)",,,,"(3,9)",,,,"(3,8)","(5,7)","(5,15)","(10,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
525184132,Descent2e,0,ROUND_OVER,39,7,3,52,,"(11,4)","(4,12)",,,,"(9,12)",,,,"(3,7)","(4,8)","(4,7)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
525184132,Descent2e,1,ROUND_OVER,64,7,3,52,,"(11,4)","(3,16)",,,,"(9,12)",,,,"(6,15)","(4,8)","(4,7)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
525184132,Descent2e,2,ROUND_OVER,90,7,3,52,,"(11,4)","(3,16)",,,,"(10,7)",,,,"(6,15)","(3,12)","(4,7)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
525184132,Descent2e,3,ROUND_OVER,100,7,3,52,,"(11,4)","(3,16)",,,,"(11,7)",,,,"(6,15)","(3,12)","(4,7)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
525184132,Descent2e,4,ROUND_OVER,128,7,3,52,,"(7,11)","(3,16)",,,,"(11,7)",,,,"(6,15)","(3,12)","(4,7)","(9,4)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
2004361509,Descent2e,0,ROUND_OVER,20,7,3,53,,"(8,3)","(2,15)",,,,"(8,14)",,,,"(4,6)","(2,6)","(5,7)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
2004361509,Descent2e,1,ROUND_OVER,35,7,3,53,,"(8,3)","(1,15)",,,,"(8,14)",,,,"(4,6)","(2,6)","(3,16)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
2004361509,Descent2e,2,ROUND_OVER,49,7,3,53,,"(8,3)","(1,15)",,,,"(8,14)",,,,"(4,6)","(2,6)","(3,16)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
2004361509,Descent2e,3,ROUND_OVER,69,7,3,53,,"(8,3)","(1,15)",,,,"(8,14)",,,,"(4,6)","(2,6)","(3,16)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
2004361509,Descent2e,4,ROUND_OVER,96,7,3,53,,"(3,4)","(1,15)",,,,"(10,15)",,,,"(4,6)","(2,6)","(3,16)","(10,5)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,0,ROUND_OVER,12,7,3,54,,"(7,3)","(1,15)",,,,"(3,15)",,,,"(3,9)","(4,7)","(4,4)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,1,ROUND_OVER,28,7,3,54,,"(7,3)","(3,17)",,,,"(3,15)",,,,"(4,13)","(4,7)","(3,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,2,ROUND_OVER,38,7,3,54,,"(7,3)","(3,17)",,,,"(3,15)",,,,"(3,14)","(4,7)","(3,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,3,ROUND_OVER,56,6,3,54,,"(7,3)","(3,17)",,,,"(3,13)",,,,"(4,7)","(11,6)","(3,7)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,4,ROUND_OVER,67,7,3,54,,"(7,3)","(3,17)",,,,"(3,13)",,,,"(4,7)","(11,6)","(4,17)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,5,ROUND_OVER,85,7,3,54,,"(7,3)","(3,17)",,,,"(4,13)",,,,"(4,7)","(11,6)","(4,17)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
110878610,Descent2e,6,ROUND_OVER,110,7,3,54,,"(7,3)","(3,17)",,,,"(4,13)",,,,"(4,7)","(11,6)","(4,17)","(3,3)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1543328477,Descent2e,0,ROUND_OVER,15,7,3,55,,"(11,4)","(1,16)",,,,"(4,15)",,,,"(5,2)","(3,7)","(3,15)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1543328477,Descent2e,1,ROUND_OVER,32,6,3,55,,"(11,4)","(1,16)",,,,"(5,16)",,,,"(4,11)","(3,7)","(6,6)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1543328477,Descent2e,2,ROUND_OVER,45,7,3,55,,"(11,4)","(1,16)",,,,"(5,16)",,,,"(3,14)","(3,7)","(6,6)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
-1543328477,Descent2e,3,ROUND_OVER,59,6,3,55,,"(11,5)","(1,16)",,,,"(4,15)",,,,"(4,9)","(9,4)","(6,6)","(11,6)",0.0,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS
