GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),WinnerType(WinnerType),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3),Winner(PlayerIdx)
1277076695,Descent2e,7,GAME_OVER,139,0,4,87,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(7,4)","(2,15)",,"(9,10)","(1,16)","(1,15)",,"(3,9)",,"(5,15)","(5,7)","(2,7)","(9,6)",14,4,7,2,2,10,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-2005341752,Descent2e,5,GAME_OVER,108,0,4,88,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,4)","(1,16)",,"(11,5)","(3,8)","(3,17)",,"(10,3)",,"(4,12)","(5,3)","(4,14)","(7,4)",10,4,7,1,2,10,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1211112216,Descent2e,6,GAME_OVER,121,0,4,89,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,4)","(3,15)",,"(2,4)","(10,11)","(1,16)",,"(5,8)",,"(3,9)","(5,7)","(6,14)","(7,4)",12,4,7,2,2,14,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1796206592,Descent2e,6,GAME_OVER,132,0,4,90,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,2)","(2,16)",,"(5,4)","(9,10)","(1,16)",,"(4,12)",,"(3,8)","(2,5)","(6,17)","(9,7)",10,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
652297104,Descent2e,6,GAME_OVER,135,0,4,91,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,5)","(1,15)",,"(10,5)","(6,17)","(1,16)",,"(8,10)",,"(4,10)","(6,2)","(4,17)","(9,4)",10,2,7,2,2,14,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1817228092,Descent2e,5,GAME_OVER,95,0,4,92,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,5)","(1,16)",,"(8,2)","(7,12)","(1,15)",,"(5,4)",,"(3,7)","(7,7)","(5,14)","(7,2)",10,3,7,2,2,12,,2,,14,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1308411128,Descent2e,7,GAME_OVER,137,0,4,93,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,6)","(1,16)",,"(3,4)","(3,13)","(2,15)",,"(2,7)",,"(4,6)","(3,8)","(6,14)","(6,4)",8,4,7,2,2,10,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1167325909,Descent2e,5,GAME_OVER,114,0,4,94,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,2)","(1,15)",,"(8,3)","(10,14)","(2,16)",,"(5,13)",,"(4,8)","(5,15)","(5,6)","(10,3)",14,4,7,2,2,10,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
31869529,Descent2e,4,GAME_OVER,109,0,4,95,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,2)","(2,16)",,"(8,6)","(3,15)","(6,15)",,"(5,8)",,"(2,4)","(4,5)","(6,14)","(10,3)",8,4,7,2,2,8,,2,,7,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1654391629,Descent2e,4,GAME_OVER,90,0,4,96,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(9,4)","(3,16)",,"(5,4)","(3,6)","(1,16)",,"(3,7)",,"(4,15)","(5,16)","(5,8)","(10,5)",12,4,7,2,2,10,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1868522600,Descent2e,5,GAME_OVER,103,0,4,97,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(8,3)","(2,15)",,"(4,5)","(1,16)","(2,16)",,"(4,7)",,"(2,7)","(5,16)","(5,7)","(8,6)",14,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-1686237354,Descent2e,7,GAME_OVER,139,0,4,98,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(11,6)","(1,16)",,"(9,5)","(4,14)","(1,15)",,"(3,9)",,"(5,8)","(5,7)","(5,16)","(7,3)",12,4,7,2,2,12,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-188126062,Descent2e,6,GAME_OVER,126,0,4,99,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,5)","(1,15)",,"(11,5)","(6,15)","(1,16)",,"(5,6)",,"(4,8)","(5,7)","(6,14)","(9,3)",14,2,7,2,2,9,,2,,10,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
-451448212,Descent2e,6,GAME_OVER,119,3,4,100,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(10,4)","(1,15)",,"(11,4)","(5,13)","(3,17)",,"(11,7)",,"(4,14)","(4,7)","(4,10)","(7,2)",10,4,7,2,2,8,,2,,12,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
1905904503,Descent2e,4,GAME_OVER,82,0,4,101,1,BasicMCTS,1,1,1,1,1,1,BasicMCTS,1,BasicMCTS,BasicMCTS,BasicMCTS,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,overlord,"(6,5)","(1,16)",,"(11,6)","(5,15)","(2,15)",,"(6,3)",,"(6,15)","(3,9)","(5,8)","(8,6)",12,4,7,2,2,8,,2,,8,6,6,,8,0.0,BasicMCTS,0.0,0.0,0.0,0.0,0.0,BasicMCTS,BasicMCTS,BasicMCTS,0
