GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
-1034279610,Descent2e,3,ROUND_OVER,87,9,4,56,
-1034279610,Descent2e,4,ROUND_OVER,113,9,4,56,
-1034279610,Descent2e,5,ROUND_OVER,141,10,4,56,
1774101494,Descent2e,0,ROUND_OVER,18,10,4,57,
1774101494,Descent2e,1,ROUND_OVER,49,10,4,57,
1774101494,Descent2e,2,ROUND_OVER,63,10,4,57,
1774101494,Descent2e,3,ROUND_OVER,95,10,4,57,
1774101494,Descent2e,4,ROUND_OVER,107,10,4,57,
1774101494,Descent2e,5,ROUND_OVER,121,10,4,57,
1774101494,Descent2e,6,ROUND_OVER,150,9,4,57,
783867599,Descent2e,0,ROUND_OVER,31,10,4,58,
783867599,Descent2e,1,ROUND_OVER,47,10,4,58,
783867599,Descent2e,2,ROUND_OVER,57,10,4,58,
783867599,Descent2e,3,ROUND_OVER,70,10,4,58,
783867599,Descent2e,4,ROUND_OVER,97,10,4,58,
-1640918021,Descent2e,0,ROUND_OVER,26,10,4,59,
-1640918021,Descent2e,1,ROUND_OVER,60,10,4,59,
-1640918021,Descent2e,2,ROUND_OVER,76,10,4,59,
-1640918021,Descent2e,3,ROUND_OVER,96,10,4,59,
-1640918021,Descent2e,4,ROUND_OVER,118,10,4,59,
1678493404,Descent2e,0,ROUND_OVER,37,10,4,60,
1678493404,Descent2e,1,ROUND_OVER,64,10,4,60,
1678493404,Descent2e,2,ROUND_OVER,78,10,4,60,
1678493404,Descent2e,3,ROUND_OVER,90,10,4,60,
1678493404,Descent2e,4,ROUND_OVER,108,10,4,60,
1415472902,Descent2e,0,ROUND_OVER,30,10,4,61,
1415472902,Descent2e,1,ROUND_OVER,63,10,4,61,
1415472902,Descent2e,2,ROUND_OVER,87,10,4,61,
1415472902,Descent2e,3,ROUND_OVER,106,10,4,61,
1415472902,Descent2e,4,ROUND_OVER,131,10,4,61,
1703327422,Descent2e,0,ROUND_OVER,21,10,4,62,
1703327422,Descent2e,1,ROUND_OVER,44,10,4,62,
1703327422,Descent2e,2,ROUND_OVER,55,10,4,62,
1703327422,Descent2e,3,ROUND_OVER,82,10,4,62,
685957540,Descent2e,0,ROUND_OVER,28,10,4,63,
685957540,Descent2e,1,ROUND_OVER,48,10,4,63,
685957540,Descent2e,2,ROUND_OVER,70,9,4,63,
685957540,Descent2e,3,ROUND_OVER,106,9,4,63,
685957540,Descent2e,4,ROUND_OVER,139,10,4,63,
685957540,Descent2e,5,ROUND_OVER,156,10,4,63,
-1425051607,Descent2e,0,ROUND_OVER,20,10,4,64,
-1425051607,Descent2e,1,ROUND_OVER,44,10,4,64,
-1425051607,Descent2e,2,ROUND_OVER,55,10,4,64,
-1425051607,Descent2e,3,ROUND_OVER,73,10,4,64,
-1425051607,Descent2e,4,ROUND_OVER,97,10,4,64,
-1689921933,Descent2e,0,ROUND_OVER,25,10,4,65,
-1689921933,Descent2e,1,ROUND_OVER,53,10,4,65,
-1689921933,Descent2e,2,ROUND_OVER,73,10,4,65,
-1689921933,Descent2e,3,ROUND_OVER,87,10,4,65,
-1689921933,Descent2e,4,ROUND_OVER,100,10,4,65,
-1689921933,Descent2e,5,ROUND_OVER,126,10,4,65,
1606762606,Descent2e,0,ROUND_OVER,35,10,4,66,
1606762606,Descent2e,1,ROUND_OVER,54,10,4,66,
1606762606,Descent2e,2,ROUND_OVER,80,10,4,66,
1606762606,Descent2e,3,ROUND_OVER,99,9,4,66,
1606762606,Descent2e,4,ROUND_OVER,115,10,4,66,
1606762606,Descent2e,5,ROUND_OVER,144,9,4,66,
1606762606,Descent2e,6,ROUND_OVER,164,9,4,66,
1606762606,Descent2e,7,ROUND_OVER,188,10,4,66,
1606762606,Descent2e,8,ROUND_OVER,203,9,4,66,
1606762606,Descent2e,9,ROUND_OVER,215,10,4,66,
1606762606,Descent2e,10,ROUND_OVER,227,10,4,66,
1606762606,Descent2e,11,ROUND_OVER,240,10,4,66,
1606762606,Descent2e,12,ROUND_OVER,253,10,4,66,
1606762606,Descent2e,13,ROUND_OVER,270,10,4,66,
1606762606,Descent2e,14,ROUND_OVER,285,10,4,66,
1606762606,Descent2e,15,ROUND_OVER,303,10,4,66,
1606762606,Descent2e,16,ROUND_OVER,321,10,4,66,
1606762606,Descent2e,17,ROUND_OVER,333,10,4,66,
1606762606,Descent2e,18,ROUND_OVER,346,10,4,66,
1606762606,Descent2e,19,ROUND_OVER,385,10,4,66,
-225376959,Descent2e,0,ROUND_OVER,20,10,4,67,
-225376959,Descent2e,1,ROUND_OVER,46,9,4,67,
-225376959,Descent2e,2,ROUND_OVER,62,10,4,67,
-225376959,Descent2e,3,ROUND_OVER,86,9,4,67,
-225376959,Descent2e,4,ROUND_OVER,113,10,4,67,
-225376959,Descent2e,5,ROUND_OVER,136,10,4,67,
1702859030,Descent2e,0,ROUND_OVER,31,10,4,68,
1702859030,Descent2e,1,ROUND_OVER,55,10,4,68,
1702859030,Descent2e,2,ROUND_OVER,73,10,4,68,
1702859030,Descent2e,3,ROUND_OVER,93,9,4,68,
1702859030,Descent2e,4,ROUND_OVER,118,10,4,68,
-588199003,Descent2e,0,ROUND_OVER,30,10,4,69,
-588199003,Descent2e,1,ROUND_OVER,53,10,4,69,
-588199003,Descent2e,2,ROUND_OVER,63,10,4,69,
-588199003,Descent2e,3,ROUND_OVER,74,10,4,69,
-588199003,Descent2e,4,ROUND_OVER,96,10,4,69,
-1187448657,Descent2e,0,ROUND_OVER,40,10,4,70,
-1187448657,Descent2e,1,ROUND_OVER,65,10,4,70,
-1187448657,Descent2e,2,ROUND_OVER,80,10,4,70,
-1187448657,Descent2e,3,ROUND_OVER,94,10,4,70,
-1187448657,Descent2e,4,ROUND_OVER,113,10,4,70,
1908777951,Descent2e,0,ROUND_OVER,26,10,4,71,
1908777951,Descent2e,1,ROUND_OVER,67,10,4,71,
1908777951,Descent2e,2,ROUND_OVER,83,10,4,71,
1908777951,Descent2e,3,ROUND_OVER,102,10,4,71,
1908777951,Descent2e,4,ROUND_OVER,120,10,4,71,
1908777951,Descent2e,5,ROUND_OVER,146,10,4,71,
-19063564,Descent2e,0,ROUND_OVER,19,10,4,72,
-19063564,Descent2e,1,ROUND_OVER,43,10,4,72,
-19063564,Descent2e,2,ROUND_OVER,55,10,4,72,
-19063564,Descent2e,3,ROUND_OVER,72,9,4,72,
