GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
-2024361174,Descent2e,18,ROUND_OVER,218,7,2,16,
-2024361174,Descent2e,19,ROUND_OVER,255,7,2,16,
-1650823777,Descent2e,0,ROUND_OVER,38,7,2,17,
-1650823777,Descent2e,1,ROUND_OVER,48,7,2,17,
-1650823777,Descent2e,2,ROUND_OVER,61,6,2,17,
-1650823777,Descent2e,3,ROUND_OVER,90,7,2,17,
-1650823777,Descent2e,4,ROUND_OVER,130,7,2,17,
1883815596,Descent2e,0,ROUND_OVER,27,7,2,18,
1883815596,Descent2e,1,ROUND_OVER,48,7,2,18,
1883815596,Descent2e,2,ROUND_OVER,64,6,2,18,
1883815596,Descent2e,3,ROUND_OVER,83,6,2,18,
1883815596,Descent2e,4,ROUND_OVER,94,6,2,18,
1883815596,Descent2e,5,ROUND_OVER,109,7,2,18,
1883815596,Descent2e,6,ROUND_OVER,126,7,2,18,
1883815596,Descent2e,7,ROUND_OVER,142,7,2,18,
1883815596,Descent2e,8,ROUND_OVER,158,6,2,18,
1883815596,Descent2e,9,ROUND_OVER,176,7,2,18,
1883815596,Descent2e,10,ROUND_OVER,191,7,2,18,
1883815596,Descent2e,11,ROUND_OVER,203,7,2,18,
1883815596,Descent2e,12,ROUND_OVER,213,7,2,18,
1883815596,Descent2e,13,ROUND_OVER,223,7,2,18,
1883815596,Descent2e,14,ROUND_OVER,231,7,2,18,
1883815596,Descent2e,15,ROUND_OVER,242,7,2,18,
1883815596,Descent2e,16,ROUND_OVER,252,7,2,18,
1883815596,Descent2e,17,ROUND_OVER,259,7,2,18,
1883815596,Descent2e,18,ROUND_OVER,271,7,2,18,
1883815596,Descent2e,19,ROUND_OVER,282,7,2,18,
-650133693,Descent2e,0,ROUND_OVER,27,7,2,19,
-650133693,Descent2e,1,ROUND_OVER,43,7,2,19,
-650133693,Descent2e,2,ROUND_OVER,72,7,2,19,
-650133693,Descent2e,3,ROUND_OVER,88,7,2,19,
-650133693,Descent2e,4,ROUND_OVER,128,6,2,19,
669058127,Descent2e,0,ROUND_OVER,17,7,2,20,
669058127,Descent2e,1,ROUND_OVER,31,7,2,20,
669058127,Descent2e,2,ROUND_OVER,45,7,2,20,
669058127,Descent2e,3,ROUND_OVER,60,7,2,20,
669058127,Descent2e,4,ROUND_OVER,90,7,2,20,
344875733,Descent2e,0,ROUND_OVER,31,7,2,21,
344875733,Descent2e,1,ROUND_OVER,47,6,2,21,
344875733,Descent2e,2,ROUND_OVER,68,7,2,21,
344875733,Descent2e,3,ROUND_OVER,86,5,2,21,
344875733,Descent2e,4,ROUND_OVER,96,7,2,21,
344875733,Descent2e,5,ROUND_OVER,109,7,2,21,
344875733,Descent2e,6,ROUND_OVER,121,7,2,21,
344875733,Descent2e,7,ROUND_OVER,132,7,2,21,
344875733,Descent2e,8,ROUND_OVER,145,7,2,21,
344875733,Descent2e,9,ROUND_OVER,158,7,2,21,
344875733,Descent2e,10,ROUND_OVER,165,7,2,21,
344875733,Descent2e,11,ROUND_OVER,173,7,2,21,
344875733,Descent2e,12,ROUND_OVER,185,7,2,21,
344875733,Descent2e,13,ROUND_OVER,196,7,2,21,
344875733,Descent2e,14,ROUND_OVER,207,7,2,21,
344875733,Descent2e,15,ROUND_OVER,220,7,2,21,
344875733,Descent2e,16,ROUND_OVER,234,7,2,21,
